Constanța, Romania,                   28.63,  44.16,       25,   -1.4,  4.5, -0.7,  5.7,  2.7,  9.3,  7.3, 14.1, 12.5, 20.0, 16.9, 24.7, 19.1, 27.2, 19.0, 27.1, 14.9, 22.7, 10.3, 17.4,  4.9, 11.3,  0.3,  6.2,   87,   110,   140,   192,   272,   282,   327,   308,   230,   168,   102,    83
Iași, Romania,                        27.60,  47.16,       60,   -5.2,  1.1, -4.2,  3.3, -0.1,  9.3,  5.4, 16.7, 10.6, 23.1, 14.2, 26.1, 15.9, 28.1, 15.2, 27.8, 10.8, 22.4,  5.9, 16.1,  0.9,  8.1, -3.7,  2.3,   67,    91,   136,   180,   256,   260,   288,   275,   200,   153,    79,    61
Timișoara, Romania,                   21.21,  45.75,       90,   -4.8,  2.3, -2.3,  5.6,  1.2, 11.9,  5.8, 17.6, 10.1, 22.8, 13.4, 25.7, 14.6, 27.8, 14.3, 27.6, 11.2, 24.0,  6.2, 18.1,  2.1, 10.3, -1.7,  4.2, 72.1,  92.2, 155.4, 186.4, 242.4, 262.3, 300.6, 280.2, 217.5, 177.3,  86.4,  56.9
Irkutsk, Russia,                     104.31,  52.29,      469,   -22,  -13,  -20,   -8,  -12,    0,   -3,    9,    4,   18,    9,   23,   13,   25,   11,   22,    4,   16,   -3,    8,  -12,   -3,  -19,  -11,    93,   149,   207,   223,   266,   264,   243,   218,   182,   152,    93,    62
Kazan, Russia,                        49.07,  55.83,       61,   -14,   -7,  -13,   -7,   -7,    0,    2,   10,    8,   19,   13,   24,   16,   26,   13,   23,    8,   16,    2,    8,   -6,   -1,  -11,   -6,    49,    89,   150,   205,   282,   293,   291,   254,   160,    84,    41,    33
Krasnodar, Russia,                    38.97,  45.04,       19,   -1.9,  4.5, -1.5,  6.7,  2.7, 11.8,  7.4, 18.6, 12.9, 23.9, 17.0, 28.2, 19.4, 31.1, 18.9, 31.4, 13.8, 25.6,  8.4, 19.0,  2.9, 11.2, -0.4,  6.4,   71,    84,   136,   181,   247,   277,   303,   286,   238,   173,    88,    55
Krasnoyarsk, Russia,                  92.89,  56.02,      156,   -19,  -11,  -17,   -8,  -10,    0,   -3,    8,    5,   17,   10,   22,   13,   25,   11,   22,    5,   14,   -2,    6,  -11,   -3,  -17,   -9,    63,   100,   171,   216,   251,   280,   281,   237,   160,   111,    58,    41
Moscow, Russia,                       37.62,  55.76,      167,   -14,   -7,  -14,   -6,   -9,    0,    0,    9,    6,   17,   10,   22,   13,   24,   11,   22,    6,   16,    1,    8,   -5,    0,  -10,   -5,    30,    68,   120,   180,   248,   270,   263,   218,   150,    75,    30,    23
Novosibirsk, Russia,                  82.94,  55.01,      128,   -21,  -12,  -20,  -10,  -13,   -2,   -2,    8,    6,   19,   11,   23,   14,   25,   11,   23,    6,   16,    0,    8,  -10,   -4,  -18,  -10,    67,   107,   166,   213,   264,   302,   304,   245,   170,   100,    58,    45
Omsk, Russia,                         73.32,  54.99,       87,   -21,  -12,  -19,  -10,  -12,   -3,   -1,    9,    6,   19,   12,   24,   14,   25,   12,   23,    6,   16,    0,    8,  -11,   -4,  -18,  -10,    68,   125,   184,   235,   284,   319,   321,   248,   180,   105,    71,    61
Saratov, Russia,                      46.02,  51.55,       50,  -13.1, -6.5,-12.5, -5.6, -6.2,  0.3,  3.6, 13.3, 10.6, 21.9, 14.9, 25.7, 17.1, 27.8, 15.4, 26.2,  9.9, 19.7,  2.8, 10.4, -2.9,  2.0, -9.1, -3.5,   57,    81,   141,   219,   278,   310,   320,   273,   152,   115,    60,    50
Sochi, Russia,                        39.73,  43.60,       65,     4,   10,    3,   10,    5,   12,    9,   17,   13,   21,   17,   25,   20,   27,   20,   28,   16,   25,   13,   20,    8,   15,    6,   12,    96,   105,   145,   161,   221,   258,   279,   281,   226,   195,   121,    86
St. Petersburg, Russia,               30.34,  59.93,       17,    -9,   -2,   -9,   -2,   -5,    1,    0,    8,    6,   16,   11,   20,   13,   22,   12,   20,    7,   14,    2,    8,   -2,    2,   -7,   -2,    22,    54,   124,   180,   260,   276,   267,   214,   129,    71,    24,    12
Vladivostok, Russia,                 131.89,  43.12,       40,   -15,   -8,  -12,   -4,   -5,    2,    2,   10,    7,   15,   11,   18,   16,   21,   18,   23,   13,   20,    6,   13,   -4,    3,  -12,   -5,   178,   184,   216,   192,   199,   130,   122,   149,   197,   205,   168,   156
Volgograd, Russia,                    44.51,  48.71,       42,    -9,   -4,  -10,   -3,   -4,    3,    4,   15,   10,   21,   15,   27,   18,   29,   16,   28,   10,   21,    4,   13,   -3,    3,   -8,   -2,    66,    97,   138,   204,   291,   308,   329,   300,   229,   156,    64,    43
Vostok Station, Russia,              106.83, -78.46,     3489,   -38,  -27,  -50,  -39,  -62,  -53,  -68,  -61,  -69,  -62,  -69,  -61,  -70,  -62,  -72,  -64,  -70,  -62,  -63,  -52,  -50,  -37,  -38,  -27,   696,   567,   347,    76,     0,     0,     0,     0,   203,   480,   682,   709
Yakutsk, Russia,                     129.68,  62.04,       99,   -42,  -35,  -38,  -29,  -27,  -12,  -12,    2,    1,   13,    9,   22,   13,   26,    9,   22,    1,   12,  -12,   -4,  -31,  -23,  -40,  -34,    19,    98,   233,   273,   304,   333,   347,   273,   174,   105,    60,     9
Belgrade, Serbia,                     20.45,  44.79,      117,    -1,    5,    0,    7,    4,   12,    8,   18,   13,   24,   16,   26,   18,   29,   18,   29,   14,   24,    9,   18,    4,   11,    0,    6,    72,   102,   153,   188,   242,   261,   291,   274,   204,   163,    97,    65
Kragujevac, Serbia,                   20.91,  44.01,      173,    -3,    5,   -2,    7,    2,   13,    6,   18,   11,   23,   14,   26,   15,   29,   15,   29,   11,   24,    7,   19,    3,   12,   -1,    6,    72,    95,   145,   180,   235,   257,   294,   276,   201,   152,    94,    64
Novi Sad, Serbia,                     19.82,  45.24,       80,   -2.5,  4.3, -1.7,  6.9,  1.9, 12.7,  6.6, 18.4, 11.4, 23.1, 14.9, 26.6, 16.1, 28.8, 16.1, 29.2, 11.8, 23.9,  7.3, 18.3,  3.2, 11.5, -1.2,  5.1, 67.9, 100.6, 164.1, 205.8, 257.3, 284.8, 316.2, 298.9, 207.1, 160.9,  94.7,  59.4
Bratislava, Slovakia,                 17.11,  48.15,      134,    -3,    3,   -2,    5,    1,   10,    5,   17,   10,   22,   13,   25,   15,   28,   15,   27,   11,   22,    6,   16,    2,    8,   -2,    3,    65,    82,   152,   204,   264,   270,   276,   270,   207,   143,    60,    47
Košice, Slovakia,                     21.26,  48.72,      206,   -4.8,  1.0, -3.5,  3.7,  0.0,  9.9,  5.0, 16.5,  9.6, 21.2, 13.2, 24.8, 14.8, 26.6, 14.6, 26.8, 10.1, 21.2,  5.3, 14.8,  1.2,  8.1, -3.3,  1.8,   67,    86,   166,   204,   266,   259,   282,   258,   216,   153,    68,    47
Ljubljana, Slovenia,                  14.51,  46.06,      295,    -3,    3,   -2,    6,    2,   11,    6,   16,   10,   21,   14,   25,   16,   27,   15,   27,   12,   22,    8,   16,    3,    9,   -1,    4,    71,   114,   149,   178,   235,   246,   293,   264,   183,   120,    66,    56
Novo Mesto, Slovenia,                 15.17,  45.80,      181,   -3.2,  3.7, -2.5,  6.6,  1.1, 11.5,  5.0, 16.2,  9.6, 21.3, 13.0, 24.4, 14.7, 26.8, 14.5, 26.2, 10.8, 21.4,  6.8, 15.8,  2.1,  9.1, -1.8,  4.2, 76.0, 102.7, 150.5, 172.8, 221.2, 240.5, 276.0, 251.6, 179.6, 123.7,  67.0,  62.1
A Coruña, Spain,                      -8.41,  43.36,        2,     8,   14,    8,   14,    9,   16,   10,   16,   12,   18,   14,   21,   16,   22,   16,   23,   15,   22,   13,   19,   11,   16,    9,   14,   102,   121,   160,   175,   201,   225,   239,   244,   192,   149,   108,    94
Albacete, Spain,                      -1.86,  38.99,      686,     0,   11,    1,   13,    3,   16,    5,   18,    9,   23,   14,   29,   17,   33,   17,   32,   14,   27,    9,   21,    4,   15,    1,   11,   153,   165,   217,   241,   271,   318,   358,   324,   253,   201,   152,   134
Alicante, Spain,                      -0.49,  38.35,        3,     7,   17,    7,   18,    9,   20,   11,   21,   14,   24,   18,   28,   21,   30,   22,   31,   19,   29,   15,   25,   10,   21,    7,   18,   184,   179,   224,   251,   291,   316,   344,   313,   243,   218,   174,   165
Arahal, Spain,                        -5.54,  37.26,      117,     4,   16,    5,   17,    7,   21,    9,   22,   12,   26,   16,   31,   18,   35,   19,   35,   17,   31,   13,   25,    9,   20,    6,   16,   182,   186,   221,   236,   287,   331,   360,   337,   243,   220,   182,   163
Badajoz, Spain,                       -6.97,  38.88,      185,     3,   14,    5,   16,    7,   20,    9,   22,   12,   26,   16,   31,   17,   35,   17,   35,   15,   31,   12,   24,    7,   18,    5,   14,   146,   163,   226,   244,   292,   335,   376,   342,   260,   206,   155,   114
Barcelona, Spain,                      2.17,  41.39,       12,     9,   15,    9,   16,   11,   17,   13,   19,   16,   23,   20,   26,   23,   29,   23,   29,   20,   26,   17,   23,   12,   18,   10,   15,   149,   163,   200,   220,   244,   262,   310,   282,   219,   180,   146,   138
Bilbao, Spain,                        -2.94,  43.26,       19,     5,   13,    5,   14,    6,   17,    8,   18,   11,   21,   13,   23,   15,   25,   16,   26,   14,   25,   11,   21,    8,   17,    6,   14,    85,    97,   132,   138,   169,   181,   186,   179,   160,   127,    88,    78
Córdoba, Spain,                       -4.78,  37.89,      106,     4,   15,    5,   17,    7,   21,    9,   23,   13,   27,   17,   33,   19,   37,   19,   37,   17,   32,   13,   25,    8,   19,    6,   15,   174,   186,   218,   235,   289,   323,   363,   336,   248,   205,   180,   148
Granada, Spain,                       -3.60,  37.18,      738,     1,   13,    2,   15,    5,   18,    7,   20,   10,   24,   15,   30,   18,   34,   18,   34,   14,   29,   10,   23,    5,   17,    3,   13,   170,   172,   219,   234,   280,   331,   362,   330,   254,   211,   164,   148
Jerez de la Frontera, Spain,          -6.13,  36.69,       56,     5,   16,    6,   18,    8,   21,   10,   22,   13,   26,   16,   30,   18,   34,   19,   34,   17,   30,   14,   26,   10,   20,    7,   17,   184,   187,   224,   251,   300,   318,   354,   334,   250,   225,   184,   158
Las Palmas, Spain,                   -15.44,  28.12,        8,    15,   21,   16,   21,   16,   22,   16,   23,   17,   24,   19,   25,   21,   27,   22,   28,   21,   27,   20,   26,   18,   24,   17,   22,   184,   191,   229,   228,   272,   284,   308,   300,   241,   220,   185,   179
Los Llanos de Aridane, Spain,        -17.91,  28.71,      340,    16,   21,   15,   21,   16,   21,   16,   22,   17,   23,   19,   24,   21,   26,   21,   26,   21,   27,   20,   26,   18,   24,   17,   22,   141,   146,   177,   174,   192,   188,   222,   209,   187,   175,   140,   138
Madrid, Spain,                        -3.70,  40.42,      638,     3,   10,    4,   13,    5,   15,    7,   17,    9,   21,   14,   28,   17,   31,   17,   31,   14,   27,   11,   20,    5,   14,    4,   10,   150,   195,   210,   255,   285,   330,   375,   345,   255,   195,   143,   128
Málaga, Spain,                        -4.42,  36.72,       11,     7,   17,    8,   18,   10,   20,   11,   21,   14,   24,   18,   28,   21,   31,   21,   31,   19,   28,   15,   24,   11,   20,    9,   18,   171,   168,   214,   220,   294,   316,   348,   323,   251,   213,   170,   164
Morón de la Frontera, Spain,          -5.45,  37.12,      297,     4,   16,    5,   17,    7,   21,    9,   22,   12,   26,   16,   31,   18,   35,   19,   35,   17,   31,   13,   25,    9,   20,    6,   16,   182,   186,   221,   236,   287,   331,   360,   337,   243,   220,   182,   163
Murcia, Spain,                        -1.13,  37.99,       43,     5,   17,    6,   18,    8,   21,   10,   23,   13,   27,   17,   31,   20,   34,   21,   34,   18,   30,   14,   26,    9,   20,    6,   17,   189,   190,   223,   256,   289,   323,   353,   317,   239,   217,   186,   172
Oviedo, Spain,                        -5.85,  43.36,      232,     5,   12,    5,   13,    6,   15,    7,   16,   10,   18,   12,   21,   15,   23,   15,   23,   13,   22,   10,   19,    7,   15,    5,   12,   115,   122,   153,   161,   167,   167,   177,   176,   167,   138,   109,   105
Palma de Majorca, Spain,               2.65,  39.57,       13,     8,   15,    8,   16,   10,   17,   12,   19,   15,   23,   19,   27,   22,   29,   23,   30,   20,   27,   17,   24,   12,   19,   10,   17,   167,   170,   205,   237,   284,   315,   346,   316,   227,   205,   161,   151
Pamplona, Spain,                      -1.65,  42.81,      450,    1.8,  9.5,  1.7, 11.2,  4.0, 15.0,  5.8, 17.2,  8.9, 21.4, 12.4, 25.8, 14.6, 28.5, 15.0, 29.2, 12.2, 24.8,  9.2, 19.7,  5.2, 13.2,  2.3,  9.9,  114,   130,   191,   204,   237,   259,   302,   287,   230,   179,   117,   104
San Sebastián, Spain,                 -1.98,  43.32,        6,    5.4, 13.2,  5.4, 13.8,  7.6, 16.2,  9.3, 17.8, 12.3, 20.8, 15.4, 23.2, 17.5, 25.1, 17.8, 25.9, 15.2, 23.9, 12.4, 20.9,  8.4, 16.2,  6.2, 13.8,   87,   109,   146,   164,   190,   190,   204,   207,   178,   138,    91,    80
Seville, Spain,                       -5.98,  37.39,        7,     6,   16,    7,   18,    9,   22,   11,   23,   14,   27,   18,   32,   20,   36,   20,   36,   18,   32,   14,   26,   10,   20,    7,   17,   183,   189,   220,   238,   293,   317,   354,   328,   244,   217,   181,   154
València, Spain,                      -0.38,  39.47,       15,     7,   16,    8,   17,   10,   19,   12,   21,   15,   23,   19,   27,   22,   30,   22,   30,   19,   28,   15,   24,   11,   20,    8,   17,   171,   171,   215,   234,   259,   276,   315,   288,   235,   202,   167,   155
Valladolid, Spain,                    -4.72,  41.65,      698,     0,    8,    1,   11,    3,   15,    5,   17,    8,   21,   12,   27,   14,   31,   14,   30,   11,   26,    8,   19,    4,   12,    1,    9,   101,   147,   215,   232,   272,   322,   363,   334,   254,   182,   117,    89
Vigo, Spain,                          -8.72,  42.24,        2,     5,   12,    6,   13,    7,   16,    8,   17,   10,   19,   13,   23,   15,   24,   15,   25,   14,   23,   11,   19,    8,   15,    6,   12,   114,   131,   178,   193,   228,   273,   296,   287,   212,   154,   112,   101
Vitoria-Gasteiz, Spain,               -2.68,  42.86,      525,     1,    9,    1,   10,    3,   14,    4,   15,    7,   19,   10,   23,   12,   26,   13,   26,   10,   23,    8,   18,    4,   12,    2,    9,    83,   108,   148,   163,   196,   218,   244,   226,   178,   144,    92,    75
Zaragoza, Spain,                      -0.89,  41.65,      243,     3,   11,    3,   13,    6,   17,    8,   20,   12,   24,   16,   29,   18,   32,   18,   32,   15,   27,   11,   21,    6,   15,    3,   11,   131,   165,   217,   226,   275,   307,   348,   315,   243,   195,   148,   124
Gothenburg, Sweden,                   11.97,  57.71,       12,    -2,    3,   -2,    3,    0,    7,    4,   13,    8,   17,   12,   20,   15,   23,   14,   22,   11,   18,    6,   12,    3,    8,    0,    4,    45,    68,   163,   211,   238,   253,   232,   200,   167,   100,    46,    33
Karlstad, Sweden,                     13.51,  59.40,       64,   -5.3, -0.2, -5.3,  0.6, -3.3,  5.2,  0.7, 11.3,  5.8, 16.7,  9.6, 20.3, 12.5, 22.8, 11.5, 21.1,  8.0, 16.9,  3.2, 10.0,  0.0,  4.9, -4.1,  1.4,   47,    69,   168,   219,   261,   287,   271,   223,   174,   108,    52,    44
Malmö, Sweden,                        13.00,  55.61,       12,   -1.4,  2.9, -1.5,  3.0,  0.0,  6.7,  3.4, 12.6,  7.7, 17.6, 11.2, 20.5, 13.8, 23.2, 13.7, 22.3, 10.7, 18.6,  6.4, 12.6,  3.6,  8.0,  0.7,  4.8, 43.6,  64.4, 138.9, 222.9, 274.4, 271.5, 272.1, 236.0, 188.1, 115.9,  56.8,  33.1
Stockholm, Sweden,                    18.07,  59.33,       20,    -5,   -1,   -5,   -1,   -3,    3,    1,    9,    6,   16,   11,   21,   13,   22,   13,   20,    9,   15,    5,   10,    1,    5,   -3,    1,    40,    81,   146,   208,   283,   318,   285,   240,   174,   100,    41,    25
Bern, Switzerland,                     7.45,  46.95,      540,    -4,    3,   -3,    5,    0,   10,    3,   13,    7,   18,   11,   22,   13,   24,   12,   24,    9,   19,    5,   14,    0,    7,   -2,    4,    64,    87,   137,   159,   182,   205,   236,   217,   165,   113,    68,    49
Geneva, Switzerland,                   6.14,  46.20,      375,    -1,    5,   -1,    6,    2,   11,    5,   15,    9,   20,   12,   24,   14,   27,   14,   26,   11,   21,    7,   15,    2,    9,    0,    5,    59,    88,   154,   177,   197,   235,   263,   237,   185,   117,    66,    49
Lucerne, Switzerland,                  8.31,  47.05,      435,    -2,    3,   -2,    5,    1,   10,    4,   14,    9,   19,   12,   22,   14,   25,   14,   24,   11,   19,    7,   14,    2,    8,   -1,    4,    47,    72,   122,   141,   161,   171,   201,   187,   137,    97,    52,    36
Zürich, Switzerland,                   8.54,  47.38,      408,    -2,    3,   -2,    5,    2,   10,    5,   14,    9,   19,   12,   22,   14,   24,   14,   23,   11,   19,    7,   14,    2,    7,   -1,    4,    55,    81,   124,   153,   175,   189,   215,   200,   150,   102,    59,    42
Aberdeen, United Kingdom,             -2.09,  57.15,       21,    1.0,  6.8,  1.1,  7.3,  2.1,  9.1,  3.9, 11.2,  6.0, 13.9,  9.0, 16.3, 11.0, 18.5, 10.8, 18.3,  9.1, 16.1,  6.3, 12.6,  3.1,  9.2,  0.9,  6.9, 60.5,  85.4, 125.5, 153.9, 202.7, 163.5, 162.4, 156.7, 125.1,  95.0,  68.1,  48.5
Belfast, United Kingdom,              -5.93,  54.60,       63,     2,    7,    2,    8,    3,   10,    4,   12,    7,   15,   10,   17,   12,   19,   11,   19,   10,   16,    7,   13,    4,   10,    2,    7,    50,    71,   103,   153,   198,   168,   151,   142,   120,    91,    59,    46
Birmingham, United Kingdom,           -1.89,  52.49,      140,    1.1,  6.6,  0.9,  7.0,  2.4,  9.7,  3.5, 12.1,  6.2, 15.8,  9.2, 18.6, 11.5, 21.4, 11.2, 21.0,  9.1, 17.8,  6.3, 13.7,  3.4,  9.5,  2.0,  7.3, 49.7,  60.0, 101.5, 129.2, 178.0, 186.2, 181.0, 166.8, 134.3,  97.2,  64.2,  46.9
Bristol, United Kingdom,              -2.59,  51.45,       11,    2.4,  8.1,  2.4,  8.5,  3.7, 10.8,  5.5, 13.8,  8.4, 17.0, 11.4, 19.8, 13.4, 21.7, 13.2, 21.3, 11.0, 18.8,  8.3, 14.8,  5.1, 11.0,  2.8,  8.4, 61.2,  78.0, 122.6, 174.1, 206.7, 219.2, 220.5, 189.6, 153.4, 107.8,  68.4,  56.9
Cardiff, United Kingdom,              -3.18,  51.48,       19,     2,    8,    2,    9,    4,   11,    5,   14,    8,   17,   11,   20,   13,   22,   13,   22,   11,   19,    8,   15,    5,   11,    3,    9,    54,    76,   112,   170,   191,   190,   199,   191,   150,   103,    66,    49
Coventry, United Kingdom,             -1.52,  52.41,      129,     1,    7,    1,    7,    3,   10,    4,   12,    7,   16,   10,   19,   12,   22,   12,   21,   10,   18,    7,   14,    4,   10,    2,    8,    55,    68,   100,   138,   194,   177,   200,   187,   136,   104,    67,    48
Dyce, United Kingdom,                 -2.19,  57.20,       58,     0,    5,    0,    6,    1,    8,    3,   11,    5,   13,    8,   16,   10,   18,    9,   18,    8,   16,    6,   12,    3,    8,    2,    6,    52,    73,   112,   146,   176,   173,   157,   151,   116,    93,    62,    43
Edinburgh, United Kingdom,            -3.19,  55.95,       47,     1,    7,    2,    8,    3,   10,    4,   12,    7,   15,   10,   17,   12,   19,   11,   19,    9,   17,    7,   13,    4,   10,    1,    7,    54,    79,   115,   145,   188,   166,   172,   162,   129,   101,    71,    46
